[rosmaster.main][INFO] 2023-04-28 13:04:50,855: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-04-28 13:04:50,856: Starting ROS Master Node
[rosmaster.master][INFO] 2023-04-28 13:39:58,119: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:39:58,119: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:39:58,119: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:39:59,335: +PUB [/rosout] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:39:59,342: +PUB [/rosout] /op_receiver http://localhost:42521/
[rosmaster.master][INFO] 2023-04-28 13:39:59,352: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:39:59,358: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:42521/
[rosmaster.master][INFO] 2023-04-28 13:39:59,358: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34735/']
[rosmaster.master][INFO] 2023-04-28 13:39:59,363: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34735/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:39:59,364: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34735/', 'http://localhost:42521/']
[rosmaster.master][INFO] 2023-04-28 13:39:59,366: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:39:59,367: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34735/', 'http://localhost:42521/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:39:59,372: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:42521/
[rosmaster.master][INFO] 2023-04-28 13:39:59,378: +PUB [/cmd_vel] /op_receiver http://localhost:42521/
[rosmaster.master][INFO] 2023-04-28 13:39:59,407: +PUB [/diagnostics] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:01,531: +PUB [/sensor_state] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:01,552: +PUB [/firmware_version] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:01,616: +PUB [/imu] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:01,626: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:01,644: +PUB [/odom] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:01,654: +PUB [/joint_states] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:01,664: +PUB [/battery_state] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:01,674: +PUB [/magnetic_field] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:04,186: +PUB [/tf] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:04,201: +SUB [/cmd_vel] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:04,218: +SUB [/sound] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:04,232: +SUB [/motor_power] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:04,247: +SUB [/reset] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,319: -PUB [/rosout] /op_receiver http://localhost:42521/
[rosmaster.master][INFO] 2023-04-28 13:40:08,321: -PUB [/cmd_vel] /op_receiver http://localhost:42521/
[rosmaster.master][INFO] 2023-04-28 13:40:08,322: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:45345
[rosmaster.master][INFO] 2023-04-28 13:40:08,323: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:45345
[rosmaster.master][INFO] 2023-04-28 13:40:08,331: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34735/']
[rosmaster.master][INFO] 2023-04-28 13:40:08,336: -SUB [/sound] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,337: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34735/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:40:08,338: publisherUpdate[/cmd_vel] -> http://localhost:34735/ []
[rosmaster.master][INFO] 2023-04-28 13:40:08,340: -SUB [/motor_power] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,341: -SUB [/cmd_vel] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,342: -SUB [/reset] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,343: -PUB [/firmware_version] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,345: publisherUpdate[/cmd_vel] -> http://localhost:34735/ []: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:40:08,345: -PUB [/battery_state] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,347: -PUB [/joint_states] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,347: -PUB [/rosout] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,348: -PUB [/tf] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,348: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,349: -PUB [/imu] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,349: -PUB [/odom] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,350: -PUB [/diagnostics] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,350: -PUB [/sensor_state] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,350: -PUB [/magnetic_field] /turtlebot3_core http://localhost:34735/
[rosmaster.master][INFO] 2023-04-28 13:40:08,351: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:35439
[rosmaster.master][INFO] 2023-04-28 13:40:08,351: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:35439
[rosmaster.master][INFO] 2023-04-28 13:40:08,374: publisherUpdate[/rosout] -> http://localhost:44243/ []
[rosmaster.master][INFO] 2023-04-28 13:40:08,377: publisherUpdate[/rosout] -> http://localhost:44243/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:40:16,234: +PARAM [/roslaunch/uris/host_localhost__37743] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:40:16,247: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:40:16,248: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:40:16,248: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:40:16,248: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-28 13:40:17,522: +PUB [/rosout] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:17,531: +PUB [/rosout] /op_receiver http://localhost:32885/
[rosmaster.master][INFO] 2023-04-28 13:40:17,541: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:17,547: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:17,549: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:32885/
[rosmaster.master][INFO] 2023-04-28 13:40:17,556: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:32885/
[rosmaster.master][INFO] 2023-04-28 13:40:17,564: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34503/']
[rosmaster.master][INFO] 2023-04-28 13:40:17,567: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34503/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:40:17,569: +PUB [/cmd_vel] /op_receiver http://localhost:32885/
[rosmaster.master][INFO] 2023-04-28 13:40:17,569: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34503/', 'http://localhost:32885/']
[rosmaster.master][INFO] 2023-04-28 13:40:17,574: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34503/', 'http://localhost:32885/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:40:17,592: +PUB [/diagnostics] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:19,720: +PUB [/sensor_state] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:19,743: +PUB [/firmware_version] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:19,794: +PUB [/imu] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:19,804: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:19,824: +PUB [/odom] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:19,834: +PUB [/joint_states] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:19,844: +PUB [/battery_state] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:19,854: +PUB [/magnetic_field] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:22,432: +PUB [/tf] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:22,452: +SUB [/cmd_vel] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:22,469: +SUB [/sound] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:22,484: +SUB [/motor_power] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:22,506: +SUB [/reset] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,558: -PUB [/rosout] /op_receiver http://localhost:32885/
[rosmaster.master][INFO] 2023-04-28 13:40:29,559: -PUB [/cmd_vel] /op_receiver http://localhost:32885/
[rosmaster.master][INFO] 2023-04-28 13:40:29,559: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:36281
[rosmaster.master][INFO] 2023-04-28 13:40:29,560: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:36281
[rosmaster.master][INFO] 2023-04-28 13:40:29,580: -SUB [/sound] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,581: -SUB [/motor_power] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,581: -SUB [/cmd_vel] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,582: -SUB [/reset] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,582: -PUB [/firmware_version] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,583: -PUB [/battery_state] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,583: -PUB [/joint_states] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,584: -PUB [/rosout] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,584: -PUB [/tf] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,585: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,585: -PUB [/imu] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,586: -PUB [/odom] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,586: -PUB [/diagnostics] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,587: -PUB [/sensor_state] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,587: -PUB [/magnetic_field] /turtlebot3_core http://localhost:34503/
[rosmaster.master][INFO] 2023-04-28 13:40:29,588: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:34371
[rosmaster.master][INFO] 2023-04-28 13:40:29,588: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:34371
[rosmaster.master][INFO] 2023-04-28 13:40:29,596: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34503/']
[rosmaster.master][INFO] 2023-04-28 13:40:29,599: publisherUpdate[/rosout] -> http://localhost:44243/ ['http://localhost:34503/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:40:29,599: publisherUpdate[/cmd_vel] -> http://localhost:34503/ []
[rosmaster.master][INFO] 2023-04-28 13:40:29,606: publisherUpdate[/cmd_vel] -> http://localhost:34503/ []: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 13:40:29,607: publisherUpdate[/rosout] -> http://localhost:44243/ []
[rosmaster.master][INFO] 2023-04-28 13:40:29,609: publisherUpdate[/rosout] -> http://localhost:44243/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-28 14:05:15,719: -PUB [/rosout_agg] /rosout http://localhost:44243/
[rosmaster.master][INFO] 2023-04-28 14:05:15,722: -SUB [/rosout] /rosout http://localhost:44243/
[rosmaster.master][INFO] 2023-04-28 14:05:15,726: -SERVICE [/rosout/get_loggers] /rosout rosrpc://localhost:37277
[rosmaster.master][INFO] 2023-04-28 14:05:15,730: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://localhost:37277
[rosmaster.main][INFO] 2023-04-28 14:05:15,916: keyboard interrupt, will exit
[rosmaster.main][INFO] 2023-04-28 14:05:15,916: stopping master...
[rospy.core][INFO] 2023-04-28 14:05:15,917: signal_shutdown [atexit]
