[rosmaster.main][INFO] 2023-04-22 14:37:34,346: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2023-04-22 14:37:34,347: Starting ROS Master Node
[rosmaster.master][INFO] 2023-04-22 15:03:36,715: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:03:36,716: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:03:37,936: +PUB [/rosout] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:37,949: +PUB [/rosout] /op_receiver http://localhost:43617/
[rosmaster.master][INFO] 2023-04-22 15:03:37,952: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:37,960: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:37,964: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:43617/
[rosmaster.master][INFO] 2023-04-22 15:03:37,972: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:43617/
[rosmaster.master][INFO] 2023-04-22 15:03:38,000: +PUB [/diagnostics] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:38,003: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43885/']
[rosmaster.master][INFO] 2023-04-22 15:03:38,006: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43885/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:03:38,007: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43885/', 'http://localhost:43617/']
[rosmaster.master][INFO] 2023-04-22 15:03:38,010: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43885/', 'http://localhost:43617/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:03:40,129: +PUB [/sensor_state] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:40,152: +PUB [/firmware_version] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:40,226: +PUB [/imu] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:40,236: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:40,256: +PUB [/odom] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:40,266: +PUB [/joint_states] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:40,276: +PUB [/battery_state] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:40,286: +PUB [/magnetic_field] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:42,766: +PUB [/tf] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:42,781: +SUB [/cmd_vel] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:42,797: +SUB [/sound] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:42,812: +SUB [/motor_power] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:03:42,828: +SUB [/reset] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:06:31,955: +PUB [/cmd_vel] /op_receiver http://localhost:43617/
[rosmaster.master][INFO] 2023-04-22 15:06:32,008: publisherUpdate[/cmd_vel] -> http://localhost:43885/ ['http://localhost:43617/']
[rosmaster.master][INFO] 2023-04-22 15:06:32,015: publisherUpdate[/cmd_vel] -> http://localhost:43885/ ['http://localhost:43617/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:08:58,749: -PUB [/rosout] /op_receiver http://localhost:43617/
[rosmaster.master][INFO] 2023-04-22 15:08:58,750: -PUB [/cmd_vel] /op_receiver http://localhost:43617/
[rosmaster.master][INFO] 2023-04-22 15:08:58,751: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:33225
[rosmaster.master][INFO] 2023-04-22 15:08:58,751: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:33225
[rosmaster.master][INFO] 2023-04-22 15:08:58,760: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43885/']
[rosmaster.master][INFO] 2023-04-22 15:08:58,763: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43885/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:08:58,764: publisherUpdate[/cmd_vel] -> http://localhost:43885/ []
[rosmaster.master][INFO] 2023-04-22 15:08:58,770: -SUB [/sound] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,772: -SUB [/motor_power] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,773: -SUB [/cmd_vel] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,774: -SUB [/reset] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,774: -PUB [/firmware_version] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,776: -PUB [/battery_state] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,776: -PUB [/joint_states] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,777: -PUB [/rosout] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,778: -PUB [/tf] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,779: publisherUpdate[/cmd_vel] -> http://localhost:43885/ []: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:08:58,780: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,780: publisherUpdate[/rosout] -> http://localhost:43019/ []
[rosmaster.master][INFO] 2023-04-22 15:08:58,781: -PUB [/imu] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,784: publisherUpdate[/rosout] -> http://localhost:43019/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:08:58,784: -PUB [/odom] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,785: -PUB [/diagnostics] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,786: -PUB [/sensor_state] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,786: -PUB [/magnetic_field] /turtlebot3_core http://localhost:43885/
[rosmaster.master][INFO] 2023-04-22 15:08:58,787: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:35333
[rosmaster.master][INFO] 2023-04-22 15:08:58,787: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:35333
[rosmaster.master][INFO] 2023-04-22 15:17:24,749: +PARAM [/roslaunch/uris/host_localhost__44255] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:17:24,761: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:17:24,762: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:17:24,763: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:17:24,763: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:17:25,978: +PUB [/rosout] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:25,992: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:25,998: +PUB [/rosout] /op_receiver http://localhost:46839/
[rosmaster.master][INFO] 2023-04-22 15:17:26,003: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:26,015: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:46839/
[rosmaster.master][INFO] 2023-04-22 15:17:26,026: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:46839/
[rosmaster.master][INFO] 2023-04-22 15:17:26,040: +PUB [/diagnostics] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:26,060: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/']
[rosmaster.master][INFO] 2023-04-22 15:17:26,063: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:17:26,064: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/', 'http://localhost:46839/']
[rosmaster.master][INFO] 2023-04-22 15:17:26,067: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/', 'http://localhost:46839/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:17:28,166: +PUB [/sensor_state] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:28,188: +PUB [/firmware_version] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:28,260: +PUB [/imu] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:28,270: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:28,289: +PUB [/odom] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:28,299: +PUB [/joint_states] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:28,309: +PUB [/battery_state] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:28,319: +PUB [/magnetic_field] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:30,820: +PUB [/tf] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:30,839: +SUB [/cmd_vel] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:30,856: +SUB [/sound] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:30,872: +SUB [/motor_power] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:30,887: +SUB [/reset] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,405: -PUB [/rosout] /op_receiver http://localhost:46839/
[rosmaster.master][INFO] 2023-04-22 15:17:48,406: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:36803
[rosmaster.master][INFO] 2023-04-22 15:17:48,407: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:36803
[rosmaster.master][INFO] 2023-04-22 15:17:48,422: -SUB [/sound] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,423: -SUB [/motor_power] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,424: -SUB [/cmd_vel] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,424: -SUB [/reset] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,425: -PUB [/firmware_version] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,425: -PUB [/battery_state] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,426: -PUB [/joint_states] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,426: -PUB [/rosout] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,427: -PUB [/tf] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,427: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,428: -PUB [/imu] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,428: -PUB [/odom] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,429: -PUB [/diagnostics] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,429: -PUB [/sensor_state] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,430: -PUB [/magnetic_field] /turtlebot3_core http://localhost:43263/
[rosmaster.master][INFO] 2023-04-22 15:17:48,430: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:33803
[rosmaster.master][INFO] 2023-04-22 15:17:48,431: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:33803
[rosmaster.master][INFO] 2023-04-22 15:17:48,503: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/']
[rosmaster.master][INFO] 2023-04-22 15:17:48,506: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:43263/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:17:48,507: publisherUpdate[/rosout] -> http://localhost:43019/ []
[rosmaster.master][INFO] 2023-04-22 15:17:48,509: publisherUpdate[/rosout] -> http://localhost:43019/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:18:34,665: +PARAM [/roslaunch/uris/host_localhost__33325] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:18:34,678: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:18:34,678: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:18:34,679: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:18:34,679: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:18:35,944: +PUB [/rosout] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:35,957: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:35,964: +PUB [/rosout] /op_receiver http://localhost:46521/
[rosmaster.master][INFO] 2023-04-22 15:18:35,966: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:35,982: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:46521/
[rosmaster.master][INFO] 2023-04-22 15:18:35,989: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33715/']
[rosmaster.master][INFO] 2023-04-22 15:18:35,991: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:46521/
[rosmaster.master][INFO] 2023-04-22 15:18:35,995: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33715/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:18:35,997: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33715/', 'http://localhost:46521/']
[rosmaster.master][INFO] 2023-04-22 15:18:36,002: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33715/', 'http://localhost:46521/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:18:36,007: +PUB [/diagnostics] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:38,136: +PUB [/sensor_state] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:38,157: +PUB [/firmware_version] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:38,236: +PUB [/imu] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:38,252: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:38,270: +PUB [/odom] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:38,280: +PUB [/joint_states] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:38,290: +PUB [/battery_state] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:38,300: +PUB [/magnetic_field] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:40,850: +PUB [/tf] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:40,868: +SUB [/cmd_vel] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:40,884: +SUB [/sound] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:40,898: +SUB [/motor_power] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:18:40,915: +SUB [/reset] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,819: -PUB [/rosout] /op_receiver http://localhost:46521/
[rosmaster.master][INFO] 2023-04-22 15:19:33,820: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:42845
[rosmaster.master][INFO] 2023-04-22 15:19:33,820: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:42845
[rosmaster.master][INFO] 2023-04-22 15:19:33,835: -SUB [/sound] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,836: -SUB [/motor_power] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,836: -SUB [/cmd_vel] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,837: -SUB [/reset] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,837: -PUB [/firmware_version] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,838: -PUB [/battery_state] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,838: -PUB [/joint_states] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,839: -PUB [/rosout] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,839: -PUB [/tf] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,840: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,840: -PUB [/imu] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,841: -PUB [/odom] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,841: -PUB [/diagnostics] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,841: -PUB [/sensor_state] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,842: -PUB [/magnetic_field] /turtlebot3_core http://localhost:33715/
[rosmaster.master][INFO] 2023-04-22 15:19:33,842: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:44891
[rosmaster.master][INFO] 2023-04-22 15:19:33,843: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:44891
[rosmaster.master][INFO] 2023-04-22 15:19:33,885: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33715/']
[rosmaster.master][INFO] 2023-04-22 15:19:33,887: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:33715/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:19:33,888: publisherUpdate[/rosout] -> http://localhost:43019/ []
[rosmaster.master][INFO] 2023-04-22 15:19:33,890: publisherUpdate[/rosout] -> http://localhost:43019/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:21:20,566: +PARAM [/roslaunch/uris/host_localhost__43895] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:20,579: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:20,587: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:20,587: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:20,588: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:21,802: +PUB [/rosout] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:21,816: +SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:21,822: +SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:21,833: +PUB [/rosout] /op_receiver http://localhost:36431/
[rosmaster.master][INFO] 2023-04-22 15:21:21,848: +SERVICE [/op_receiver/get_loggers] /op_receiver http://localhost:36431/
[rosmaster.master][INFO] 2023-04-22 15:21:21,859: +SERVICE [/op_receiver/set_logger_level] /op_receiver http://localhost:36431/
[rosmaster.master][INFO] 2023-04-22 15:21:21,862: +PUB [/diagnostics] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:21,891: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:37231/']
[rosmaster.master][INFO] 2023-04-22 15:21:21,894: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:37231/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:21:21,895: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:37231/', 'http://localhost:36431/']
[rosmaster.master][INFO] 2023-04-22 15:21:21,898: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:37231/', 'http://localhost:36431/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:21:23,990: +PUB [/sensor_state] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:24,010: +PUB [/firmware_version] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:24,088: +PUB [/imu] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:24,098: +PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:24,117: +PUB [/odom] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:24,127: +PUB [/joint_states] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:24,137: +PUB [/battery_state] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:24,146: +PUB [/magnetic_field] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:26,671: +PUB [/tf] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:26,686: +SUB [/cmd_vel] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:26,703: +SUB [/sound] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:26,717: +SUB [/motor_power] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:26,734: +SUB [/reset] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,203: -PUB [/rosout] /op_receiver http://localhost:36431/
[rosmaster.master][INFO] 2023-04-22 15:21:35,204: -SERVICE [/op_receiver/set_logger_level] /op_receiver rosrpc://localhost:36053
[rosmaster.master][INFO] 2023-04-22 15:21:35,205: -SERVICE [/op_receiver/get_loggers] /op_receiver rosrpc://localhost:36053
[rosmaster.master][INFO] 2023-04-22 15:21:35,218: -SUB [/sound] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,218: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:37231/']
[rosmaster.master][INFO] 2023-04-22 15:21:35,219: -SUB [/motor_power] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,222: publisherUpdate[/rosout] -> http://localhost:43019/ ['http://localhost:37231/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:21:35,222: -SUB [/cmd_vel] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,223: -SUB [/reset] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,224: -PUB [/firmware_version] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,224: -PUB [/battery_state] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,225: -PUB [/joint_states] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,225: -PUB [/rosout] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,226: -PUB [/tf] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,226: -PUB [/cmd_vel_rc100] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,226: publisherUpdate[/rosout] -> http://localhost:43019/ []
[rosmaster.master][INFO] 2023-04-22 15:21:35,227: -PUB [/imu] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,230: publisherUpdate[/rosout] -> http://localhost:43019/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2023-04-22 15:21:35,230: -PUB [/odom] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,231: -PUB [/diagnostics] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,232: -PUB [/sensor_state] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,232: -PUB [/magnetic_field] /turtlebot3_core http://localhost:37231/
[rosmaster.master][INFO] 2023-04-22 15:21:35,233: -SERVICE [/turtlebot3_core/set_logger_level] /turtlebot3_core rosrpc://localhost:44483
[rosmaster.master][INFO] 2023-04-22 15:21:35,233: -SERVICE [/turtlebot3_core/get_loggers] /turtlebot3_core rosrpc://localhost:44483
[rosmaster.master][INFO] 2023-04-22 15:21:52,793: +PARAM [/roslaunch/uris/host_localhost__44127] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:52,806: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:52,806: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:52,807: +PARAM [/turtlebot3_core/port] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:52,807: +PARAM [/turtlebot3_core/tf_prefix] by /roslaunch
[rosmaster.master][INFO] 2023-04-22 15:21:54,027: +PUB [/rosout] /turtlebot3_core http://localhost:43263/
